순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
1476,파멸,,"776,000",0.00%,"776,000",116,116,1,2,헝가리,헝가리,,,,기타,벨라 타르,
1478,경멸,,"993,000",0.00%,"4,536,000",115,632,1,10,프랑스,"프랑스,이탈리아",,,,드라마,장 뤽 고다르,
1478,싸나희 순정,2021-11-25,"795,000",0.00%,"30,677,300",115,"4,487",4,34,한국,한국,"시네마 넝쿨,(주)인베스트하우스,에이스팩토리",(주)마노엔터테인먼트,12세이상관람가,"드라마,코미디",정병각,"전석호,박명훈,김지환,김재화,최대철,심은진,전성애,공민정,안 내쉬,최대성,정미경,이현웅,김단아,김시우,이태경,조영지,허나경,이훈민,이정진,유창호,최소희,마정석,류왕주,박세상,편성후,임희영,백정민,조우철,주창환,함정현,양준호,배용근,김명곤,홍은철"
1478,철남1,,"1,224,000",0.00%,"1,224,000",115,115,1,14,일본,일본,,,,"공포(호러),SF",츠카모토 신야,
1478,체리 향기,1998-01-01,"775,000",0.00%,"7,995,000",115,"1,091",1,6,프랑스,"프랑스,이란",압바스키아로스타미프로덕션,㈜영화사 백두대간,12세 미만인 자는 관람할 수 없는 등급,드라마,압바스 키아로스타미,"호마윤 엘샤드,압돌라흐만 바게리"
1482,BISFF2022 리턴즈! 부산국제단편영화제 순회상영회 - 국내 수상작 1,,"908,000",0.00%,"908,000",114,114,1,7,한국,한국,,,,기타,,
1482,DIFF2022 경쟁4,,"611,000",0.00%,"611,000",114,114,1,2,한국,한국,,,,기타,,
1482,대결,,"507,000",0.00%,"507,000",114,114,1,6,헝가리,헝가리,,,,드라마,미클로스 얀초,
1482,두 사람,,"912,000",0.00%,"912,000",114,114,1,3,한국,한국,,,,다큐멘터리,반박지은,
1482,메이드인세운상가,2022-05-25,"1,164,000",0.00%,"1,164,000",114,114,9,43,한국,한국,한국문화예술위원회,(주)더존크리에이티브,15세이상관람가,공연,최원종,
1482,"월든 (일기, 노트, 스케치)",,"828,000",0.00%,"1,041,000",114,150,1,2,미국,미국,,,,다큐멘터리,요나스 메카스,
1482,일 부코,,"814,000",0.00%,"814,000",114,114,1,2,이탈리아,"이탈리아,독일,프랑스",,,,기타,미켈란젤로 프라마르티노,
1482,프리 가이,2021-08-11,"1,482,000",0.00%,"3,137,109,670",114,"313,842",1,1,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처",숀 레비,"라이언 레이놀즈,조디 코머,타이카 와이티티,조 키어리"
1490,SIPFF2022 한국단편경쟁 2,,"1,130,000",0.00%,"1,130,000",113,113,1,2,한국,한국,,,,기타,,
1490,과거가 없는 남자,2005-10-14,"780,000",0.00%,"16,832,500",113,"2,677",1,7,핀란드,핀란드,판도라 필름프로덕션,(주)영화랑,12세관람가,"코미디,드라마",아키 카우리스마키,"마르꾸 펠톨라,카티 오우티넨"
1490,군도: 민란의 시대,2014-07-23,"1,356,000",0.00%,"36,991,750,499",113,"4,775,924",1,1,한국,한국,"(주)영화사 월광,(주)쇼박스",(주)쇼박스,15세이상관람가,"사극,액션",윤종빈,"하정우,강동원,최귀화,이성민,조진웅,마동석,윤지혜,정만식,김성균,김재영,주진모,이경영,신나라,정두홍,조남희,조현도,김광현,김병주,김영철,김지선,김태수,노남석,송영창,이경영,김병옥,주영호,한예리,김시은,김해숙,정대용,정재헌,박명신,임현성,강신철,윤경호"
1490,로맨스그레이,,"171,000",0.00%,"3,671,000",113,"1,718",1,8,한국,한국,신필름,,12세이상관람가,"드라마,멜로/로맨스",신상옥,"김승호,최은희"
1490,물망초,,"226,000",0.00%,"12,398,000",113,"5,512",1,9,한국,한국,,,,드라마,최훈,"최은희,윤정희"
1490,희망의 건너편,,"818,000",0.00%,"1,062,000",113,149,1,2,핀란드,"핀란드,독일",,,,"코미디,드라마",아키 카우리스마키,"사카리 쿠오스마넨,빌레 버타넨"
1496,라라와 크리스마스 요정,2021-12-15,"629,000",0.00%,"42,282,640",112,"5,138",3,10,노르웨이,노르웨이,,(주)트리플픽쳐스,전체관람가,"애니메이션,가족,어드벤처",,
1496,배니싱 포인트,,"780,000",0.00%,"780,000",112,112,1,2,미국,미국,,,,"액션,범죄,스릴러",리차드 C. 사라피안,"배리 뉴만,클레이브 리틀,샬롯 램플링"
1498,DIFF2022 경쟁2,,"588,000",0.00%,"588,000",111,111,1,2,한국,한국,,,,기타,,
1498,멍하고 혼돈스러운,,"775,000",0.00%,"775,000",111,111,1,2,미국,미국,,,,"코미디,드라마",리차드 링클레이터,"제이슨 런던,조이 로렌 아담스,밀라 요보비치,윌리 위긴스,매튜 매커너히"
1498,밤이 울고 있다,,"111,000",0.00%,"424,000",111,236,1,4,서독,서독,,,,"멜로/로맨스,드라마",마이클 앤더슨,"로버트 와그너,나탈리 우드"
1498,오니바바,,"748,000",0.00%,"748,000",111,111,1,2,일본,일본,,,,공포(호러),신도 카네토,오토와 노부코
1498,"우리의 식생활, 멸종을 부르다",,"1,102,000",0.00%,"1,102,000",111,111,1,2,영국,영국,,,,다큐멘터리,,
1498,원스 어폰 어 타임... 인 할리우드,2019-09-25,"1,112,000",0.00%,"2,297,273,510",111,"281,276",1,4,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,"드라마,코미디",쿠엔틴 타란티노,"레오나르도 디카프리오,브래드 피트,마고 로비,에밀 허쉬,마가렛 퀄리,티모시 올리펀트,줄리아 버터스,오스틴 버틀러,다코타 패닝,브루스 던,마이크 모,루크 페리,데미안 루이스,알 파치노,커트 러셀,조 벨"
1498,필라델피아 스토리,,"288,000",0.00%,"8,194,000",111,"3,889",1,5,미국,미국,,,,"코미디,멜로/로맨스",조지 쿠커,"캐리 그랜트,캐서린 헵번,제임스 스튜어트"
1505,과거로부터,,"250,000",0.00%,"1,621,000",110,462,1,12,미국,미국,,,,"스릴러,공포(호러),드라마",자크 투르뇌르,"로버트 미첨,커크 더글라스,제인 그리어,론다 플레밍"
1505,명당,2018-09-19,"550,000",0.00%,"17,901,325,524",110,"2,087,584",1,1,한국,한국,(주)주피터필름,플러스엠 엔터테인먼트,12세이상관람가,사극,박희곤,"조승우,송영재,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오,이가희,이규섭,이동희,이세희,이수아,이성훈,이유리,이정현,김준영,이주연,이창석,김진혁,안성봉,김하림,박기태,임지은,정재용,정재헌,박지현,정한길,정혜경,조성환,최선호,김규선,김도연,김동규,김동현,최우석,홍은진,홍준호,김선문,김서현,김서연,김기태,허성태,전신환,손성찬,홍완표,정종열,심희섭,이육헌,이종윤,백인권,배진호,조현식,이정민,이정빈,이승철"
1505,지구 최후의 날,,"220,000",0.00%,"1,911,000",110,953,1,12,,,,,,,,
1505,파리 텍사스,1987-08-29,"807,000",0.00%,"6,186,000",110,922,1,7,프랑스,"프랑스,서독,영국","돈 심슨/제리부룩하이머 필름,파라마운트 픽쳐스",,미성년자관람불가,드라마,빔 벤더스,"해리 딘 스탠튼,나스타샤 킨스키,헌터 카슨"
1509,DIFF2022 경쟁9,,"572,000",0.00%,"572,000",109,109,1,2,한국,한국,,,,기타,,
1509,감각의 제국,2000-04-01,"788,000",0.00%,"5,167,000",109,762,1,1,일본,일본,"오시마 프로덕션즈,아르고스필름즈",패스21엔터테인먼트,18세관람가,"성인물(에로),드라마",오시마 나기사,"나카지마 아오이,후지 타츠야,마츠다 에이코"
1509,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,2021-09-09,"1,020,400",0.00%,"147,062,640",109,"15,807",3,20,일본,일본,,(주)애니플러스,전체관람가,애니메이션,카키모토 코다이,"아이바 아이나,쿠도 하루카,나카시마 유키,사쿠라가와 메구,시자키 카논"
1509,사랑의 매혹,,"218,000",0.00%,"2,249,000",109,786,1,10,미국,미국,,,,멜로/로맨스,스탠리 도넌,"래리 파크스,엘리자베스 테일러"
1509,수상한 그녀,2014-01-22,"594,000",0.00%,"62,721,416,849",109,"8,660,760",1,2,한국,한국,"(주)예인플러스엔터테인먼트,아이앤코스모스(주)시네와이즈필름",(주)씨제이이엔엠,15세이상관람가,드라마,황동혁,"심은경,나문희,박인환,성동일,이진욱,김현숙,황정민,김슬기,박형우,신재훈,박인환,이태식,박재홍,서진호,양태규,정상원,정은임,정종혁,조명행,진영,한상경,한흥석,김경아,이주희,김동욱,김동희,김민준,김선하,김순찬,김영웅,김용진,김재섭,김정원,박선희,한지은,김수현,황영희,장광,전우재,강필선,김가희,황승언,임현성,정인기,이상희,하연주,박혜진,김남순,조혜선"
1514,애프터: 관계의 함정,2021-10-27,"991,100",0.00%,"168,951,150",108,"19,354",14,39,미국,미국,,판씨네마(주),15세이상관람가,멜로/로맨스,캐스틸 랜던,"조세핀 랭포드,히어로 파인즈 티핀"
1514,옐라,,"638,000",0.00%,"10,617,600",108,"1,296",1,7,독일,독일,,M&M 인터내셔널,,"멜로/로맨스,스릴러",크리스티안 펫졸드,"니나 호스,데비드 스트리에소브"
1514,욕망의 모호한 대상,1999-03-27,"741,000",0.00%,"796,000",108,114,1,2,프랑스,"프랑스,스페인","그리니치 필름 프로덕션,인시네컴페니인더스트리얼",,18세 미만인 자는 관람할 수 없는 등급,드라마,루이스 브뉘엘,"페르난도 레이,캐롤 부케"
1514,자매의 화원,,"238,500",0.00%,"5,012,500",108,"2,492",1,10,한국,한국,,,,"드라마,멜로/로맨스",신상옥,
1514,황색 하늘,,"272,500",0.00%,"640,500",108,292,1,6,미국,미국,,,,서부극(웨스턴),윌리엄 A. 웰만,"그레고리 펙,앤 박스터"
1519,SIPFF2022 한국단편경쟁 1,,"1,070,000",0.00%,"1,070,000",107,107,1,2,한국,한국,,,,기타,김나영,최지헌
1519,내가 날 부를 때,2021-09-09,"1,070,000",0.00%,"42,048,490",107,"4,524",1,3,중국,중국,,(주)영화특별시에스엠씨,12세이상관람가,드라마,,"장자풍,주원원"
1519,마부,,"245,500",0.00%,"20,548,500",107,"10,831",1,17,한국,한국,화성영화,,미정,드라마,강대진,"김승호,신영균,황정순"
1519,서울인디애니페스트2022 개막작 섹션,,"743,000",0.00%,"743,000",107,107,1,1,기타,기타,,,,애니메이션,,
1519,소설가 구보의 하루,2021-12-09,"721,000",0.00%,"28,911,470",107,"3,984",6,48,한국,한국,영화사 다동극장,필름다빈,12세이상관람가,드라마,임현묵,"박종환,김새벽,기주봉,문창길,류제승,김경익,정민결,박혜진,이명희,윤상현,정해성,유미란,백승철,박현일,최해신,이의선,이유하,이경훈,정해원,박지현,민채은,이문주,배기림,기도영,김요한"
1519,욕창,2020-07-02,"1,167,000",0.00%,"13,190,580",107,"1,651",1,1,한국,한국,,필름다빈,12세이상관람가,드라마,심혜정,"김종구,강애심,전국향,김도영,김재록,권미아,이재인,김주아,유용우,강말금,김정현,이상현,이기열,김용래,조병희,정기현,정승원,박준식,신민임,김해련,이영자,이은정,김홍빈,임승미,차경희,김용준,홍지석,이소연,김정호"
1519,장희빈,,"214,000",0.00%,"13,715,000",107,"6,845",1,9,한국,한국,화성영화,,,사극,정창화,"김진규,김지미,주증녀"
1519,회전목마,,"321,000",0.00%,"321,000",107,107,1,4,헝가리,헝가리,,,,드라마,,
1527,BISFF2022 리턴즈! 부산국제단편영화제 순회상영회 - 국내 수상작 2,,"829,000",0.00%,"829,000",106,106,1,7,한국,한국,,,,기타,,
1527,바운더리,,"598,000",0.00%,"1,110,000",106,170,1,2,한국,한국,,,,다큐멘터리,윤가현,
1527,세브린느,1971-05-08,"730,000",0.00%,"3,058,000",106,560,1,2,프랑스,프랑스,,,12세관람가,드라마,루이스 브뉘엘,"장 소렐,까뜨린느 드뇌브"
1527,소년시절의 너,2020-07-09,"864,000",0.00%,"677,111,830",106,"80,613",1,5,중국,중국,,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리",15세이상관람가,"멜로/로맨스,드라마,범죄,가족",증국상,주동우
1527,악의 화원,,"267,500",0.00%,"4,081,500",106,"2,013",1,6,미국,미국,,,,"액션,서부극(웨스턴)",헨리 해서웨이,
1527,오데트,,"726,000",0.00%,"726,000",106,106,1,1,덴마크,덴마크,,,,드라마,칼 테오도르 드레이어,"한네 아그슨,에밀 하스 크리스텐센,프레벤 레어도르프 라이"
1527,인어; 바다를 부른 여인,2022-11-09,"1,466,200",0.00%,"1,466,200",106,106,8,40,한국,한국,창작집단 꼴,(주)더존크리에이티브,15세이상관람가,멜로/로맨스,손현규,"박희정,조남융,김시유,김예림"
1527,청춘 잔혹 이야기,,"722,000",0.00%,"722,000",106,106,1,2,일본,일본,,,,기타,오시마 나기사,"카와즈 유스케,쿠와노 미유키,쿠가 요시코"
1527,추억의 검정고무신,2020-11-19,"647,000",0.00%,"162,730,100",106,"20,219",1,4,한국,한국,(주)대교 미디어콘텐츠사업본부,(주)대교 미디어콘텐츠사업본부,전체관람가,애니메이션,송정율,"박지윤,오인실,유해무,손정아,박영재,오수경,배정미,최정호,선은혜,서지연,석승훈,홍진욱"
1527,출발,,"696,000",0.00%,"696,000",106,106,1,2,벨기에,벨기에,,,,"드라마,멜로/로맨스,코미디",저지 스콜리모우스키,장 피에르 레오
1537,맘마 로마,,"653,000",0.00%,"653,000",105,105,2,5,이탈리아,이탈리아,,,,드라마,피에르 파올로 파솔리니,"안나 마냐니,프랑코 치티,에토레 가로포로"
1537,전장이여 영원히,,"105,000",0.00%,"4,307,000",105,"2,206",1,4,미국,미국,,,,"드라마,전쟁",필 칼슨,"제프리 헌터,데이비드 잰슨"
1537,포에버 모차르트,,"705,000",0.00%,"932,000",105,145,1,2,스위스,"스위스,프랑스",,,,"코미디,드라마,전쟁",장 뤽 고다르,
1540,공작부인,,"208,000",0.00%,"2,490,000",104,"1,148",1,9,미국,미국,,,,"멜로/로맨스,드라마",윌리엄 와일러,"월터 휴스톤,루스 차터튼"
1540,미스비헤이비어,2020-05-27,"977,500",0.00%,"235,399,360",104,"28,988",1,2,영국,영국,,판씨네마(주),15세이상관람가,드라마,필립파 로소프,"키이라 나이틀리,제시 버클리,구구 바샤-로,수키 워터하우스,레슬리 맨빌,킬리 호위스,리스 이판,그렉 키니어,필리스 로건"
1540,필로포비아,2021-12-30,"736,400",0.00%,"1,288,900",104,162,7,53,영국,영국,,(주)드림팩트엔터테인먼트,청소년관람불가,"코미디,드라마,멜로/로맨스",,
1543,바람이 우리를 데려다 주리라,2002-11-22,"663,000",0.00%,"8,080,000",103,"1,131",1,5,이란,이란,,㈜영화사 백두대간,전체관람가,드라마,압바스 키아로스타미,압바스 키아로스타미
1543,사랑의 집회,,"664,000",0.00%,"709,500",103,117,1,5,이탈리아,이탈리아,,,,다큐멘터리,피에르 파올로 파솔리니,
1543,"씨 유 프라이데이, 로빈슨",,"687,000",0.00%,"687,000",103,103,1,2,프랑스,"프랑스,스위스,이란",,,,다큐멘터리,,장 뤽 고다르
1543,"오렌지필름 기획전 - 기꺼이, 사랑: 조현철 배우전",,"916,000",0.00%,"916,000",103,103,1,5,한국,한국,,,,기타,,
1543,오른쪽에 주의하라,,"662,000",0.00%,"805,000",103,130,1,2,프랑스,"프랑스,스위스",,,,"코미디,드라마,판타지",장 뤽 고다르,"제인 버킨,도미니크 라바낭"
1543,욕망이라는 이름의 전차,,"121,000",0.00%,"27,586,000",103,"12,078",1,10,미국,미국,워너 브러더스 픽쳐스,,연소자관람불가,드라마,엘리아 카잔,"비비안 리,말론 브란도"
1549,무법자의 날,,"260,000",0.00%,"496,000",102,152,1,6,미국,미국,,,,서부극(웨스턴),안드레 드 토스,
1549,"사비나: 그리스도를 위한 고난, 나치 시대",2021-11-25,"298,000",0.00%,"29,497,840",102,"2,986",2,21,미국,미국,,커넥트픽쳐스(주),12세이상관람가,드라마,존 그루터스,"라루카 보테즈,에밀 만다나크,가브리엘 코스틴"
1549,섹슈얼파티,2022-07-27,"342,000",0.00%,"342,000",102,102,5,45,스페인,스페인,,(유)조이앤시네마,청소년관람불가,멜로/로맨스,,
1549,스토리업쇼츠 섹션2: 만나줘요! Yi Ok Seop's choice,,"1,021,000",0.00%,"1,021,000",102,102,1,1,한국,한국,,,,기타,,
1549,아이다호,,"742,000",0.00%,"53,650,900",102,"6,669",1,2,미국,미국,,,,기타,구스 반 산트,
1549,어두운 통로,,"204,000",0.00%,"5,553,000",102,"2,330",1,6,미국,미국,,,,스릴러,델머 데이브즈,"험프리 보가트,로렌 바콜"
1555,당신얼굴 앞에서,2021-10-21,"816,000",0.00%,"46,753,950",101,"5,306",2,37,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",15세이상관람가,드라마,홍상수,"이혜영,조윤희,권해효,신석호,김새벽,하성국,서영화,이은미,강이서,김시하,최재현"
1555,버텨내고 존재하기,,"747,000",0.00%,"747,000",101,101,1,5,한국,한국,,,,다큐멘터리,,
1555,아이 캔 온리 이매진,2018-06-21,"810,000",0.00%,"266,671,260",101,"35,083",2,5,미국,미국,,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS",12세이상관람가,"드라마,가족","앤드류 어윈,존 어윈","J. 마이클 핀리,데니스 퀘이드,매들린 캐롤,트레이스 에드킨스,클로리스 리치먼"
1555,우작,2004-11-05,"695,000",0.00%,"6,600,000",101,"1,046",1,2,터키,터키,엔비시 스튜디오즈,(주)문필름코리아,15세관람가,드라마,누리 빌제 세일란,"무자페르 오즈데미르,에민 토프락"
1555,지상 최대의 작전,,"252,500",0.00%,"18,643,500",101,"9,098",1,6,,,,,,,,
1555,트리스타나,,"610,000",0.00%,"610,000",101,101,1,5,스페인,"스페인,이탈리아,프랑스",,,,드라마,루이스 브뉘엘,"페르난도 레이,프랑코 네로"
